"LEVEL_ID","UNIT_ID","CODE","P_IDENT","Catalog_ID","S_NYSM_NUM","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","zN","comp.grp","art.grp"
1700,424,"LG","PIN 1BOW.27.101",5735,12644,"STP","C11","1",0,25,"Domestic","Glass","Other Glass","Lamp Glass","lamp glass",NA,NA,4,1.43222974807887,"2","1"
1700,424,"AFG","PIN 1BOW.27.101",5734,12644,"STP","C11","1",0,25,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"2","2"
1700,424,"MCN","PIN 1BOW.27.101",5736,12644,"STP","C11","1",0,25,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,2,0.152554014279295,"2","2"
1700,424,"UTI","PIN 1BOW.27.101",5737,12644,"STP","C11","1",0,25,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"2","2"
1700,424,"OPL","PIN 1BOW.27.101",5733,12644,"STP","C11","1",0,25,"Architectural","Ceramics","Brick","Mortar/Plaster","plaster",NA,NA,4,0.87287156094397,"2","1"
1700,424,"XI","PIN 1BOW.27.101",5738,12644,"STP","C11","1",0,25,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,12,3.08676041954027,"2","2"
1870,447,"MCN","PIN 1BOW.27.101",5594,12644,"EU","09A","2",23.8,49.4,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1870,447,"MSK","PIN 1BOW.27.101",5588,12644,"EU","09A","2",23.8,49.4,"Domestic","Ceramics","Pipe","Kaolin Pipe","Kaolin pipe stem frag, 4/64 in. bore",NA,NA,1,0.707106781186547,"2","2"
1870,447,"OCH","PIN 1BOW.27.101",5592,12644,"EU","09A","2",23.8,49.4,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,9,1.02205659216733,"2","2"
1870,447,"OBR","PIN 1BOW.27.101",5591,12644,"EU","09A","2",23.8,49.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,12,1.46416899628192,"2","2"
1870,447,"CS","PIN 1BOW.27.101",5590,12644,"EU","09A","2",23.8,49.4,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,1,0.296174438879546,"2","2"
1870,447,"AFG","PIN 1BOW.27.101",5587,12644,"EU","09A","2",23.8,49.4,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"2","2"
1870,447,"DBK","PIN 1BOW.27.101",5589,12644,"EU","09A","2",23.8,49.4,"Domestic","Ceramics","Pipe","Kaolin Pipe","decorated Kaolin pipe bowl frag",NA,NA,1,0.925820099772551,"2","2"
1870,447,"UCN","PIN 1BOW.27.101",5593,12644,"EU","09A","2",23.8,49.4,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,2,0.511101251999952,"2","2"
1871,447,"CGS","PIN 1BOW.27.101",5595,12644,"EU","09A","3",49.4,73,"Domestic","Ceramics","Sherd","Stoneware","grey salt-glazed stoneware, clear glazed",NA,NA,1,1,"1","1"
1869,447,"PLAS","PIN 1BOW.27.101",5582,12644,"EU","09A","1",3.8,23.8,"Other","Other","Plastic","Plastic","unidentified plastic",NA,NA,1,0.650443635587991,"1","1"
1869,447,"UNW","PIN 1BOW.27.101",5583,12644,"EU","09A","1",3.8,23.8,"Domestic","Ceramics","Sherd","White Earthenware","unidentified white earthenware",NA,NA,1,0.894427190999916,"1","2"
1869,447,"OSL","PIN 1BOW.27.101",5580,12644,"EU","09A","1",3.8,23.8,"Domestic","Other","Debris","Coal","slag",NA,NA,2,0.395854810413913,"1","1"
1869,447,"OCO","PIN 1BOW.27.101",5578,12644,"EU","09A","1",3.8,23.8,"Domestic","Other","Debris","Coal","coal",NA,NA,1,0.296242831546173,"1","1"
1869,447,"WIRE","PIN 1BOW.27.101",5585,12644,"EU","09A","1",3.8,23.8,"Architectural","Metal","Architectural Hardware","Other Hardware","wire",NA,NA,1,0.816496580927726,"1","1"
1869,447,"OCI","PIN 1BOW.27.101",5579,12644,"EU","09A","1",3.8,23.8,"Domestic","Other","Debris","Coal","cinder",NA,NA,3,0.505362840396907,"1","1"
1869,447,"MBG","PIN 1BOW.27.101",5581,12644,"EU","09A","1",3.8,23.8,"Domestic","Glass","Glass Vessel","Bottle Glass","brown bottle glass",NA,NA,1,0.193556133835239,"1","1"
1869,447,"UIS","PIN 1BOW.27.101",5586,12644,"EU","09A","1",3.8,23.8,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"1","1"
1869,447,"XI","PIN 1BOW.27.101",5584,12644,"EU","09A","1",3.8,23.8,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,1,0.25723003496169,"1","2"
1684,414,"XI","PIN 1BOW.27.101",5730,12644,"STP","C01","1",0,79,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,3,0.771690104885069,"1","2"
1684,414,"UTI","PIN 1BOW.27.101",5732,12644,"STP","C01","1",0,79,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"1","2"
1684,414,"CBG","PIN 1BOW.27.101",5729,12644,"STP","C01","1",0,79,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.432425565755194,"1","1"
1684,414,"PLAS","PIN 1BOW.27.101",5728,12644,"STP","C01","1",0,79,"Other","Other","Plastic","Plastic","unidentified plastic",NA,NA,1,0.650443635587991,"1","1"
1684,414,"XI","PIN 1BOW.27.101",5731,12644,"STP","C01","1",0,79,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,1,0.25723003496169,"1","2"
1855,443,"XI","PIN 1BOW.27.101",4521,12644,"EU","06","1",7.2,96.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,1,0.25723003496169,"2","2"
1855,443,"CWN","PIN 1BOW.27.101",4529,12644,"EU","06","1",7.2,96.6,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,2,0.724066188038217,"2","3"
1855,443,"UIS","PIN 1BOW.27.101",4533,12644,"EU","06","1",7.2,96.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,16,4.02993804763543,"2","1"
1855,443,"OSL","PIN 1BOW.27.101",4513,12644,"EU","06","1",7.2,96.6,"Domestic","Other","Debris","Coal","slag",NA,NA,1,0.197927405206957,"2","1"
1855,443,"ORUB","PIN 1BOW.27.101",4516,12644,"EU","06","1",7.2,96.6,"Domestic","Other","Rubber","Rubber","other rubber",NA,NA,1,0.707106781186547,"2","1"
1855,443,"BLT","PIN 1BOW.27.101",4526,12644,"EU","06","1",7.2,96.6,"Architectural","Metal","Architectural Hardware","Other Hardware","bolt",NA,NA,1,0.707106781186547,"2","1"
1855,443,"OMO","PIN 1BOW.27.101",4518,12644,"EU","06","1",7.2,96.6,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,36,2.73247695551687,"2","2"
1855,443,"CF","PIN 1BOW.27.101",4532,12644,"EU","06","1",7.2,96.6,"Domestic","Metal","Domestic/Activity","Cans","can frag",NA,NA,16,0.752576694706878,"2","1"
1855,443,"AFG","PIN 1BOW.27.101",4523,12644,"EU","06","1",7.2,96.6,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,12,2.72152504390338,"2","2"
1855,443,"UDB","PIN 1BOW.27.101",4511,12644,"EU","06","1",7.2,96.6,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,2,0.546018906231948,"2","2"
1855,443,"CBG","PIN 1BOW.27.101",4524,12644,"EU","06","1",7.2,96.6,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,2,0.864851131510387,"2","1"
1855,443,"UCN","PIN 1BOW.27.101",4528,12644,"EU","06","1",7.2,96.6,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,8,2.04440500799981,"2","2"
1855,443,"LEAD","PIN 1BOW.27.101",4519,12644,"EU","06","1",7.2,96.6,"Other","Metal","Unidentified","Lead","unidentified lead",NA,NA,1,0.707106781186547,"2","1"
1855,443,"UTI","PIN 1BOW.27.101",4522,12644,"EU","06","1",7.2,96.6,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,2,0.974679434480897,"2","2"
1855,443,"MCN","PIN 1BOW.27.101",4525,12644,"EU","06","1",7.2,96.6,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,11,0.839047078536121,"2","2"
1855,443,"CROD","PIN 1BOW.27.101",4515,12644,"EU","06","1",7.2,96.6,"Domestic","Metal","Domestic/Activity","Batteries","carbon battery rod",NA,NA,4,1,"2","1"
1855,443,"OCH","PIN 1BOW.27.101",4510,12644,"EU","06","1",7.2,96.6,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,5,0.567809217870738,"2","2"
1855,443,"BRSW","PIN 1BOW.27.101",4520,12644,"EU","06","1",7.2,96.6,"Domestic","Ceramics","Sherd","Stoneware","Bristol-style glazed stoneware, buff bodied, clear glossy glaze, caramel colored near mouth of bottle, ""ginger beer style""",1835,1900,1,0.816496580927726,"2","1"
1855,443,"MCN","PIN 1BOW.27.101",4527,12644,"EU","06","1",7.2,96.6,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,12,0.915324085675769,"2","2"
1855,443,"ASP","PIN 1BOW.27.101",4514,12644,"EU","06","1",7.2,96.6,"Architectural","Other","Debris","Asphalt","asphalt pavement frag",NA,NA,4,1.53644255919475,"2","1"
1855,443,"UIS","PIN 1BOW.27.101",4531,12644,"EU","06","1",7.2,96.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"2","1"
1855,443,"OBR","PIN 1BOW.27.101",4512,12644,"EU","06","1",7.2,96.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,0.122014083023493,"2","2"
1855,443,"UIS","PIN 1BOW.27.101",4530,12644,"EU","06","1",7.2,96.6,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"2","1"
1855,443,"VYNL","PIN 1BOW.27.101",4517,12644,"EU","06","1",7.2,96.6,"Domestic","Other","Plastic","Plastic","vinyl plastic piece",NA,NA,1,1,"2","1"
1856,443,"UCN","PIN 1BOW.27.101",4540,12644,"EU","06","2",96.6,98,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,2,0.511101251999952,"2","2"
1856,443,"UIS","PIN 1BOW.27.101",4538,12644,"EU","06","2",96.6,98,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.503742255954428,"2","1"
1856,443,"WOOD","PIN 1BOW.27.101",4536,12644,"EU","06","2",96.6,98,"Other","Botanical","Sample","Wood","wood frag",NA,NA,1,0.816496580927726,"2","3"
1856,443,"OCO","PIN 1BOW.27.101",4535,12644,"EU","06","2",96.6,98,"Domestic","Other","Debris","Coal","coal",NA,NA,1,0.296242831546173,"2","1"
1856,443,"MCN","PIN 1BOW.27.101",4541,12644,"EU","06","2",96.6,98,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,6,0.457662042837884,"2","2"
1856,443,"MCN","PIN 1BOW.27.101",4539,12644,"EU","06","2",96.6,98,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,2,0.152554014279295,"2","2"
1856,443,"OCH","PIN 1BOW.27.101",4537,12644,"EU","06","2",96.6,98,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,5,0.567809217870738,"2","2"
1689,416,"OCO","PIN 1BOW.27.101",5824,12644,"STP","C03","1",0,31,"Domestic","Other","Debris","Coal","coal",NA,NA,3,0.888728494638519,"1","1"
1689,416,"USN","PIN 1BOW.27.101",5825,12644,"STP","C03","1",0,31,"Architectural","Metal","Architectural Hardware","Other Nail","unidentified square nail",NA,NA,1,0.421997857554777,"1","1"
1688,416,"UDB","PIN 1BOW.27.101",5820,12644,"STP","C03","2",31,59,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,2,0.546018906231948,"2","2"
1688,416,"UCN","PIN 1BOW.27.101",5822,12644,"STP","C03","2",31,59,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,1,0.255550625999976,"2","2"
1688,416,"MCN","PIN 1BOW.27.101",5823,12644,"STP","C03","2",31,59,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,3,0.228831021418942,"2","2"
1688,416,"XI","PIN 1BOW.27.101",5821,12644,"STP","C03","2",31,59,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,5,1.28615017480845,"2","2"
1694,419,"OCO","PIN 1BOW.27.101",5708,12644,"STP","C06","1",0,61,"Domestic","Other","Debris","Coal","coal",NA,NA,2,0.592485663092346,"2","1"
1694,419,"BEI","PIN 1BOW.27.101",5711,12644,"STP","C06","1",0,61,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue edge-decorated ironstone/whiteware",1830,1860,2,0.903507902905251,"2","2"
1694,419,"UCN","PIN 1BOW.27.101",5713,12644,"STP","C06","1",0,61,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,2,0.511101251999952,"2","2"
1694,419,"UDB","PIN 1BOW.27.101",5707,12644,"STP","C06","1",0,61,"Other","Bone/Antler","Refuse/Unmodified","Bone","unidentified bone frag",NA,NA,2,0.546018906231948,"2","2"
1694,419,"UNW","PIN 1BOW.27.101",5710,12644,"STP","C06","1",0,61,"Domestic","Ceramics","Sherd","White Earthenware","unidentified white earthenware",NA,NA,1,0.894427190999916,"2","2"
1694,419,"MCN","PIN 1BOW.27.101",5714,12644,"STP","C06","1",0,61,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,3,0.228831021418942,"2","2"
1694,419,"GB","PIN 1BOW.27.101",5709,12644,"STP","C06","1",0,61,"Domestic","Glass","Glass Object","Button","glass button",NA,NA,1,0.679366220486757,"2","3"
1694,419,"XI","PIN 1BOW.27.101",5712,12644,"STP","C06","1",0,61,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,5,1.28615017480845,"2","2"
1691,417,"OBR","PIN 1BOW.27.101",5804,12644,"STP","C04","2",43,109,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,0.488056332093973,"2","2"
1691,417,"UTI","PIN 1BOW.27.101",5811,12644,"STP","C04","2",43,109,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"2","2"
1691,417,"MTI","PIN 1BOW.27.101",5810,12644,"STP","C04","2",43,109,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","mulberry transfer-printed ironstone/whiteware",1825,1875,6,1.62697843363992,"2","2"
1691,417,"XY","PIN 1BOW.27.101",5809,12644,"STP","C04","2",43,109,"Domestic","Ceramics","Sherd","Yellowware","undecorated yellowware",1830,1940,2,1.15470053837925,"2","2"
1691,417,"OMO","PIN 1BOW.27.101",5803,12644,"STP","C04","2",43,109,"Architectural","Ceramics","Brick","Mortar/Plaster","mortar",NA,NA,1,0.0759021376532465,"2","2"
1691,417,"AFG","PIN 1BOW.27.101",5806,12644,"STP","C04","2",43,109,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"2","2"
1691,417,"XI","PIN 1BOW.27.101",5813,12644,"STP","C04","2",43,109,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,7,1.80061024473183,"2","2"
1691,417,"OCH","PIN 1BOW.27.101",5805,12644,"STP","C04","2",43,109,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,1,0.113561843574148,"2","2"
1691,417,"BLT","PIN 1BOW.27.101",5808,12644,"STP","C04","2",43,109,"Architectural","Metal","Architectural Hardware","Other Hardware","bolt",NA,NA,1,0.707106781186547,"2","1"
1691,417,"UIS","PIN 1BOW.27.101",5807,12644,"STP","C04","2",43,109,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,2,0.503742255954428,"2","1"
1691,417,"BEI","PIN 1BOW.27.101",5814,12644,"STP","C04","2",43,109,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue edge-decorated ironstone/whiteware",1830,1860,5,2.25876975726313,"2","2"
1691,417,"ODWE","PIN 1BOW.27.101",5812,12644,"STP","C04","2",43,109,"Domestic","Ceramics","Sherd","White Earthenware","other decorated unidentified white earthenware",NA,NA,1,0.866025403784439,"2","2"
1690,417,"CWN","PIN 1BOW.27.101",5817,12644,"STP","C04","1",0,43,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,1,0.362033094019108,"2","3"
1690,417,"OCO","PIN 1BOW.27.101",5816,12644,"STP","C04","1",0,43,"Domestic","Other","Debris","Coal","coal",NA,NA,2,0.592485663092346,"2","1"
1690,417,"MCN","PIN 1BOW.27.101",5818,12644,"STP","C04","1",0,43,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,2,0.152554014279295,"2","2"
1690,417,"MOI","PIN 1BOW.27.101",5815,12644,"STP","C04","1",0,43,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","molded ironstone/whiteware",1845,1885,2,0.447213595499958,"2","1"
1690,417,"UIS","PIN 1BOW.27.101",5819,12644,"STP","C04","1",0,43,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"2","1"
1705,426,"MCN","PIN 1BOW.27.101",5757,12644,"STP","C13","1",0,31,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1705,426,"HNAI","PIN 1BOW.27.101",5755,12644,"STP","C13","1",0,31,"Domestic","Metal","Domestic/Activity","Horse/Ox/Mule Equipment","horseshoe nail",NA,NA,2,1.20604537831105,"2","2"
1705,426,"XI","PIN 1BOW.27.101",5754,12644,"STP","C13","1",0,31,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,2,0.514460069923379,"2","2"
1705,426,"UCN","PIN 1BOW.27.101",5756,12644,"STP","C13","1",0,31,"Architectural","Metal","Architectural Hardware","Cut Nail","unidentified cut nail",1790,1880,1,0.255550625999976,"2","2"
1704,426,"CFG","PIN 1BOW.27.101",5750,12644,"STP","C13","2",31,61,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.184355439584991,"3","1"
1696,420,"OBR","PIN 1BOW.27.101",5785,12644,"STP","C07","1",0,15,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,9,1.09812674721144,"2","2"
1696,420,"XI","PIN 1BOW.27.101",5787,12644,"STP","C07","1",0,15,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,3,0.771690104885069,"2","2"
1696,420,"MCN","PIN 1BOW.27.101",5786,12644,"STP","C07","1",0,15,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,2,0.152554014279295,"2","2"
1722,436,"USN","PIN 1BOW.27.101",4312,12644,"STP","C23","1",0,32,"Architectural","Metal","Architectural Hardware","Other Nail","unidentified square nail",NA,NA,2,0.843995715109554,"2","1"
1722,436,"MCN","PIN 1BOW.27.101",4311,12644,"STP","C23","1",0,32,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,2,0.152554014279295,"2","2"
1722,436,"KB","PIN 1BOW.27.101",4302,12644,"STP","C23","1",0,32,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,2,0.422681972205808,"2","2"
1722,436,"UTI","PIN 1BOW.27.101",4307,12644,"STP","C23","1",0,32,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"2","2"
1722,436,"OCI","PIN 1BOW.27.101",4303,12644,"STP","C23","1",0,32,"Domestic","Other","Debris","Coal","cinder",NA,NA,1,0.168454280132302,"2","1"
1722,436,"NBG","PIN 1BOW.27.101",4305,12644,"STP","C23","1",0,32,"Domestic","Glass","Glass Vessel","Bottle Glass","amber bottle glass",NA,NA,1,1,"2","2"
1722,436,"OBR","PIN 1BOW.27.101",4304,12644,"STP","C23","1",0,32,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,0.488056332093973,"2","2"
1722,436,"ATI","PIN 1BOW.27.101",4306,12644,"STP","C23","1",0,32,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","black transfer-printed ironstone/whiteware",1825,1875,1,0.894427190999916,"2","2"
1722,436,"XI","PIN 1BOW.27.101",4308,12644,"STP","C23","1",0,32,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,3,0.771690104885069,"2","2"
1722,436,"UNW","PIN 1BOW.27.101",4309,12644,"STP","C23","1",0,32,"Domestic","Ceramics","Sherd","White Earthenware","unidentified white earthenware",NA,NA,1,0.894427190999916,"2","2"
1722,436,"HPW","PIN 1BOW.27.101",4310,12644,"STP","C23","1",0,32,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","underglaze polychrome hand-painted ironstone/whiteware",1830,1860,2,1.18817705157201,"2","2"
1701,425,"CCG","PIN 1BOW.27.101",5741,12644,"STP","C12","1",0,20,"Domestic","Glass","Glass Vessel","Curved Glass","clear curved glass",NA,NA,1,0.454858826147342,"3","3"
1701,425,"MCN","PIN 1BOW.27.101",5743,12644,"STP","C12","1",0,20,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,2,0.152554014279295,"3","2"
1701,425,"CFG","PIN 1BOW.27.101",5739,12644,"STP","C12","1",0,20,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.184355439584991,"3","1"
1701,425,"HNAI","PIN 1BOW.27.101",5742,12644,"STP","C12","1",0,20,"Domestic","Metal","Domestic/Activity","Horse/Ox/Mule Equipment","horseshoe nail",NA,NA,1,0.603022689155527,"3","2"
1701,425,"UIS","PIN 1BOW.27.101",5744,12644,"STP","C12","1",0,20,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"3","1"
1701,425,"CWN","PIN 1BOW.27.101",5745,12644,"STP","C12","1",0,20,"Architectural","Metal","Architectural Hardware","Wire Nail","common wire nail",1875,1970,1,0.362033094019108,"3","3"
1701,425,"AFG","PIN 1BOW.27.101",5740,12644,"STP","C12","1",0,20,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"3","2"
1702,425,"CFG","PIN 1BOW.27.101",5748,12644,"STP","C12","2",20,74,"Architectural","Glass","Flat Glass","Flat Glass","clear flat glass",NA,NA,1,0.184355439584991,"2","1"
1702,425,"UIS","PIN 1BOW.27.101",5746,12644,"STP","C12","2",20,74,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"2","1"
1702,425,"XI","PIN 1BOW.27.101",5749,12644,"STP","C12","2",20,74,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","undecorated ironstone/whiteware",1820,1950,1,0.25723003496169,"2","2"
1702,425,"MCN","PIN 1BOW.27.101",5747,12644,"STP","C12","2",20,74,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1719,434,"MCN","PIN 1BOW.27.101",4291,12644,"STP","C21","1",0,41,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,1,0.0762770071396474,"2","2"
1719,434,"OCH","PIN 1BOW.27.101",4288,12644,"STP","C21","1",0,41,"Other","Botanical","Sample","Charcoal","charcoal",NA,NA,1,0.113561843574148,"2","2"
1719,434,"CS","PIN 1BOW.27.101",4286,12644,"STP","C21","1",0,41,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.592348877759092,"2","2"
1719,434,"OCI","PIN 1BOW.27.101",4290,12644,"STP","C21","1",0,41,"Domestic","Other","Debris","Coal","cinder",NA,NA,1,0.168454280132302,"2","1"
1719,434,"OCO","PIN 1BOW.27.101",4289,12644,"STP","C21","1",0,41,"Domestic","Other","Debris","Coal","coal",NA,NA,2,0.592485663092346,"2","1"
1719,434,"CBG","PIN 1BOW.27.101",4293,12644,"STP","C21","1",0,41,"Domestic","Glass","Glass Vessel","Bottle Glass","clear bottle glass",NA,NA,1,0.432425565755194,"2","1"
1719,434,"AFG","PIN 1BOW.27.101",4292,12644,"STP","C21","1",0,41,"Architectural","Glass","Flat Glass","Flat Glass","aqua flat glass",NA,NA,1,0.226793753658615,"2","2"
1719,434,"KB","PIN 1BOW.27.101",4287,12644,"STP","C21","1",0,41,"Domestic","Bone/Antler","Refuse/Unmodified","Bone","kitchen bone",NA,NA,2,0.422681972205808,"2","2"
1719,434,"UTI","PIN 1BOW.27.101",4285,12644,"STP","C21","1",0,41,"Domestic","Ceramics","Sherd","Ironstone/Whiteware","blue transfer-printed ironstone/whiteware",1830,1865,1,0.487339717240448,"2","2"
1850,440,"OCI","PIN 1BOW.27.101",4470,12644,"EU","03","1",2.6,18,"Domestic","Other","Debris","Coal","cinder",NA,NA,6,1.01072568079381,"1","1"
1850,440,"OCO","PIN 1BOW.27.101",4469,12644,"EU","03","1",2.6,18,"Domestic","Other","Debris","Coal","coal",NA,NA,1,0.296242831546173,"1","1"
1850,440,"XGR","PIN 1BOW.27.101",4468,12644,"EU","03","1",2.6,18,"Domestic","Ceramics","Sherd","Redware","unglazed redware",NA,NA,1,0.242535625036333,"1","1"
1850,440,"OSL","PIN 1BOW.27.101",4467,12644,"EU","03","1",2.6,18,"Domestic","Other","Debris","Coal","slag",NA,NA,3,0.59378221562087,"1","1"
1851,440,"OSL","PIN 1BOW.27.101",4471,12644,"EU","03","2",18,30.2,"Domestic","Other","Debris","Coal","slag",NA,NA,3,0.59378221562087,"1","1"
1851,440,"OUS","PIN 1BOW.27.101",4473,12644,"EU","03","2",18,30.2,"Domestic","Ceramics","Sherd","Stoneware","grey salt-glazed blue decorated stoneware, brown slip",NA,NA,2,0.894427190999916,"1","2"
1851,440,"USN","PIN 1BOW.27.101",4476,12644,"EU","03","2",18,30.2,"Architectural","Metal","Architectural Hardware","Other Nail","unidentified square nail",NA,NA,1,0.421997857554777,"1","1"
1851,440,"CS","PIN 1BOW.27.101",4472,12644,"EU","03","2",18,30.2,"Other","Shell","Refuse/Unmodified","Clam Shell","clam shell",NA,NA,2,0.592348877759092,"1","2"
1851,440,"UIS","PIN 1BOW.27.101",4475,12644,"EU","03","2",18,30.2,"Other","Metal","Unidentified","Ferrous","unidentified iron/steel",NA,NA,1,0.251871127977214,"1","1"
1851,440,"OCI","PIN 1BOW.27.101",4474,12644,"EU","03","2",18,30.2,"Domestic","Other","Debris","Coal","cinder",NA,NA,7,1.17917996092612,"1","1"
1886,453,"MCN","PIN 1BOW.27.101",5836,12644,"EU","10A","1",4.75,19.2,"Architectural","Metal","Architectural Hardware","Cut Nail","machine cut nail",1835,1880,3,0.228831021418942,"3","2"
