"","CODE","LEVEL_ID","P_IDENT","Catalog_ID","S_NYSM_NUM","UNIT_ID","Shape_Area","POINT_X","POINT_Y","U_TYPE","U_LBL","L_STRAT","START","END","Assemblage","MATNAME","TYPENAME","CATNAME","IDENTIFY","BEGDATE","ENDDATE","N","dN","comp.cl","art.cl"
"129","STY","1864","1BOW.27.101","5540","Site C","445",0.97,546411,4685643.67,"EU","08","1",11.6,39.4,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,3,3.09278350515464,"4","1"
"130","STY","1915","1BOW.27.101","6168","Site C","462",0.63,546413.65,4685651.56,"EU","15B","1",9.5,34.4,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,2,3.17460317460317,"2","1"
"131","STY","1834","1BOW.27.101","3967","Site A","499",0.5,546401.93,4685613.23,"EU","30","1",24.4,34,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,2,4,"2","1"
"132","STY","1697","1BOW.27.101","5781","Site C","421",0.12,546408.09,4685649.31,"STP","C08","1",0,28,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,2,16.6666666666667,"2","1"
"133","STY","1858","1BOW.27.101","4542","Site C","444",0.97,546407.93,4685637.9,"EU","07","1",8,19.4,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,1,1.03092783505155,"1","1"
"134","STY","1849","1BOW.27.101","4458","Site C","439",0.51,546408.41,4685643.95,"EU","02","1",6,18.2,"Domestic","Other","Plastic","Plastic","Styrofoam",1954,1970,1,1.96078431372549,"1","1"
"135","OSL","1804","1BOW.27.101","3752","Site A","491",0.99,546393.37,4685597.65,"EU","26","2",15.8,24.4,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1.01010101010101,"5","2"
"136","OSL","1753","1BOW.27.101","5000","Site A","472",1,546395.78,4685610.31,"EU","07","3",29.4,38.8,"Domestic","Other","Debris","Coal","slag",NA,NA,3,3,"1","2"
"137","OSL","1757","1BOW.27.101","5164","Site A","472",1,546395.78,4685610.31,"EU","07","7",67.6,73.4,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1,"1","2"
"138","OSL","1855","1BOW.27.101","4513","Site C","443",1.46,546409.91,4685644.7,"EU","06","1",7.2,96.6,"Domestic","Other","Debris","Coal","slag",NA,NA,1,0.684931506849315,"1","2"
"139","OSL","1754","1BOW.27.101","5025","Site A","472",1,546395.78,4685610.31,"EU","07","4",38.8,48,"Domestic","Other","Debris","Coal","slag",NA,NA,10,10,"1","2"
"140","OSL","1816","1BOW.27.101","2722","Site A","477",1,546390.59,4685608.79,"EU","12","1",19.8,28.2,"Domestic","Other","Debris","Coal","slag",NA,NA,2,2,"5","2"
"141","OSL","1720","1BOW.27.101","4299","Site C","435",0.12,546402.84,4685626.83,"STP","C22","1",0,29,"Domestic","Other","Debris","Coal","slag",NA,NA,6,50,"2","2"
"142","OSL","1832","1BOW.27.101","3914","Site A","495",1,546383.74,4685565.33,"EU","29","4",43,50.8,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1,"3","2"
"143","OSL","1817","1BOW.27.101","2921","Site A","477",1,546390.59,4685608.79,"EU","12","2",28.2,35.8,"Domestic","Other","Debris","Coal","slag",NA,NA,9,9,"5","2"
"144","OSL","1725","1BOW.27.101","1804","Site A","463",1,546394.12,4685588.85,"EU","01","1",5.2,11.8,"Domestic","Other","Debris","Coal","slag",NA,NA,11,11,"2","2"
"145","OSL","1786","1BOW.27.101","3545","Site A","481",0.5,546387.19,4685588.51,"EU","16","4",43,53.4,"Domestic","Other","Debris","Coal","slag",NA,NA,1,2,"3","2"
"146","OSL","1813","1BOW.27.101","5449","Site A","474",1,546391.51,4685608.38,"EU","09","1",8.6,15.2,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1,"5","2"
"147","OSL","1082","1BOW.00.101","1609","Site A","87",0.12,546387.69,4685602.76,"STP","87","1",0,27,"Domestic","Other","Debris","Coal","slag",NA,NA,2,16.6666666666667,"4","2"
"148","OSL","1822","1BOW.27.101","3350","Site A","480",1,546389.68,4685609.19,"EU","15","2",23.4,26.2,"Domestic","Other","Debris","Coal","slag",NA,NA,2,2,"1","2"
"149","OSL","1306","1BOW.00.101","1695","Site A","228",0.99,546386.5,4685603.49,"EU","1","1",7.4,17.8,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1.01010101010101,"4","2"
"150","OSL","1894","1BOW.27.101","5924","Site C","455",0.49,546410.25,4685639.9,"EU","12","2A",28.8,41.6,"Domestic","Other","Debris","Coal","slag",NA,NA,1,2.04081632653061,"2","2"
"151","OSL","1821","1BOW.27.101","3325","Site A","480",1,546389.68,4685609.19,"EU","15","1",13,22,"Domestic","Other","Debris","Coal","slag",NA,NA,28,28,"5","2"
"152","OSL","1850","1BOW.27.101","4467","Site C","440",0.49,546403.79,4685626.52,"EU","03","1",2.6,18,"Domestic","Other","Debris","Coal","slag",NA,NA,3,6.12244897959184,"5","2"
"153","OSL","1762","1BOW.27.101","5349","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Domestic","Other","Debris","Coal","slag",NA,NA,3,2.01342281879195,"1","2"
"154","OSL","1853","1BOW.27.101","4480","Site C","441",0.49,546403.13,4685626.95,"EU","04","2",25.4,29,"Domestic","Other","Debris","Coal","slag",NA,NA,1,2.04081632653061,"1","2"
"155","OSL","1810","1BOW.27.101","3865","Site A","492",1,546386.92,4685604.4,"EU","27","2",17.4,49.8,"Domestic","Other","Debris","Coal","slag",NA,NA,7,7,"3","2"
"156","OSL","917","1BOW.00.101","585","Site A","92",0.12,546392.64,4685616.46,"STP","92","1",0,30,"Domestic","Other","Debris","Coal","slag",NA,NA,2,16.6666666666667,"5","2"
"157","OSL","1686","1BOW.27.101","5701","Site C","415",0.12,546400.62,4685626.5,"STP","C02","1",0,59,"Domestic","Other","Debris","Coal","slag",NA,NA,2,16.6666666666667,"5","2"
"158","OSL","1728","1BOW.27.101","2116","Site A","470",1,546396.67,4685609.86,"EU","05","1B (Inside)",14.33,17.66,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1,"5","2"
"159","OSL","1307","1BOW.00.101","1752","Site A","228",0.99,546386.5,4685603.49,"EU","1","2",17.8,54.4,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1.01010101010101,"4","2"
"160","OSL","1740","1BOW.27.101","4746","Site A","464",0.99,546387.41,4685603.08,"EU","02","4",46.2,99.4,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1.01010101010101,"6","2"
"161","OSL","1820","1BOW.27.101","3085","Site A","477",1,546390.59,4685608.79,"EU","12","5",51.4,91.8,"Domestic","Other","Debris","Coal","slag",NA,NA,2,2,"3","2"
"162","OSL","1726","1BOW.27.101","2000","Site A","463",1,546394.12,4685588.85,"EU","01","2",11.8,37.2,"Domestic","Other","Debris","Coal","slag",NA,NA,2,2,"1","2"
"163","OSL","1798","1BOW.27.101","3646","Site A","488",1,546386.09,4685602.58,"EU","23","1",7.2,13.6,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1,"4","2"
"164","OSL","1730","1BOW.27.101","2200","Site A","470",1,546396.67,4685609.86,"EU","05","2B (North)",17.66,20.33,"Domestic","Other","Debris","Coal","slag",NA,NA,3,3,"5","2"
"165","OSL","1729","1BOW.27.101","2175","Site A","470",1,546396.67,4685609.86,"EU","05","2A (South)",10,19,"Domestic","Other","Debris","Coal","slag",NA,NA,13,13,"5","2"
"166","OSL","1869","1BOW.27.101","5580","Site C","447",0.5,546407.52,4685634.03,"EU","09A","1",3.8,23.8,"Domestic","Other","Debris","Coal","slag",NA,NA,2,4,"5","2"
"167","OSL","1744","1BOW.27.101","4774","Site A","467",0.99,546394.58,4685600.05,"EU","03","1",3.8,25.8,"Domestic","Other","Debris","Coal","slag",NA,NA,9,9.09090909090909,"5","2"
"168","OSL","1814","1BOW.27.101","5464","Site A","474",1,546391.51,4685608.38,"EU","09","2",15.2,20.6,"Domestic","Other","Debris","Coal","slag",NA,NA,2,2,"5","2"
"169","OSL","1752","1BOW.27.101","4931","Site A","472",1,546395.78,4685610.31,"EU","07","2",12,29.4,"Domestic","Other","Debris","Coal","slag",NA,NA,11,11,"1","2"
"170","OSL","1818","1BOW.27.101","2953","Site A","477",1,546390.59,4685608.79,"EU","12","3",35.8,43.8,"Domestic","Other","Debris","Coal","slag",NA,NA,5,5,"5","2"
"171","OSL","1741","1BOW.27.101","3127","Site A","497",0.25,546387.5,4685603.86,"EU","02A","1",3.6,25.2,"Domestic","Other","Debris","Coal","slag",NA,NA,14,56,"4","2"
"172","OSL","1737","1BOW.27.101","4660","Site A","464",0.99,546387.41,4685603.08,"EU","02","1",4.4,11.6,"Domestic","Other","Debris","Coal","slag",NA,NA,30,30.3030303030303,"1","2"
"173","OSL","918","1BOW.00.101","591","Site A","92",0.12,546392.64,4685616.46,"STP","92","2",30,65,"Domestic","Other","Debris","Coal","slag",NA,NA,3,25,"5","2"
"174","OSL","1756","1BOW.27.101","5114","Site A","472",1,546395.78,4685610.31,"EU","07","6",57.4,67.6,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1,"1","2"
"175","OSL","1842","1BOW.27.101","4091","Site A","500",0.5,546404.13,4685618.55,"EU","31","2",14.2,23,"Domestic","Other","Debris","Coal","slag",NA,NA,1,2,"6","2"
"176","OSL","1745","1BOW.27.101","4799","Site A","467",0.99,546394.58,4685600.05,"EU","03","2",25.8,116,"Domestic","Other","Debris","Coal","slag",NA,NA,2,2.02020202020202,"3","2"
"177","OSL","910","1BOW.00.101","523","Site A","87",0.12,546387.69,4685602.76,"STP","87","2",27,103,"Domestic","Other","Debris","Coal","slag",NA,NA,3,25,"4","2"
"178","OSL","1841","1BOW.27.101","4061","Site A","500",0.5,546404.13,4685618.55,"EU","31","1",3.8,14.2,"Domestic","Other","Debris","Coal","slag",NA,NA,1,2,"3","2"
"179","OSL","1910","1BOW.27.101","6120","Site C","460",0.99,546412.7,4685651.49,"EU","15","1",5.4,22.8,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1.01010101010101,"2","2"
"180","OSL","1851","1BOW.27.101","4471","Site C","440",0.49,546403.79,4685626.52,"EU","03","2",18,30.2,"Domestic","Other","Debris","Coal","slag",NA,NA,3,6.12244897959184,"5","2"
"181","OSL","1738","1BOW.27.101","4690","Site A","464",0.99,546387.41,4685603.08,"EU","02","2",11.6,25.4,"Domestic","Other","Debris","Coal","slag",NA,NA,9,9.09090909090909,"1","2"
"182","OSL","1755","1BOW.27.101","5063","Site A","472",1,546395.78,4685610.31,"EU","07","5",48,57.4,"Domestic","Other","Debris","Coal","slag",NA,NA,6,6,"1","2"
"183","OSL","1681","1BOW.27.101","3270","Site A","412",0.12,546397.85,4685616.68,"STP","B","1",0,16,"Domestic","Other","Debris","Coal","slag",NA,NA,1,8.33333333333333,"6","2"
"184","OSL","1819","1BOW.27.101","2992","Site A","477",1,546390.59,4685608.79,"EU","12","4",44.8,51.4,"Domestic","Other","Debris","Coal","slag",NA,NA,3,3,"5","2"
"185","OSL","1809","1BOW.27.101","3827","Site A","492",1,546386.92,4685604.4,"EU","27","1",2.2,17.4,"Domestic","Other","Debris","Coal","slag",NA,NA,32,32,"4","2"
"186","OSL","1805","1BOW.27.101","3769","Site A","491",0.99,546393.37,4685597.65,"EU","26","3",24.4,63.4,"Domestic","Other","Debris","Coal","slag",NA,NA,4,4.04040404040404,"1","2"
"187","OSL","1764","1BOW.27.101","5408","Site A","473",1.49,546398.78,4685606.33,"EU","08","4B",28,38,"Domestic","Other","Debris","Coal","slag",NA,NA,5,3.35570469798658,"1","2"
"188","OSL","1746","1BOW.27.101","4848","Site A","469",1.25,546391.43,4685587.57,"EU","04","1",3,26.6,"Domestic","Other","Debris","Coal","slag",NA,NA,1,0.8,"4","2"
"189","OSL","1916","1BOW.27.101","6153","Site C","462",0.63,546413.65,4685651.56,"EU","15B","2",34.4,48,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1.58730158730159,"2","2"
"190","OSL","1759","1BOW.27.101","5237","Site A","472",1,546395.78,4685610.31,"EU","07","9",80.2,83.4,"Domestic","Other","Debris","Coal","slag",NA,NA,1,1,"3","2"
"191","OBR","1866","1BOW.27.101","5566","Site C","446",0.99,546407.79,4685634.73,"EU","09","2",18,46,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,2.02020202020202,"6","1"
"192","OBR","1722","1BOW.27.101","4304","Site C","436",0.12,546401.59,4685623.03,"STP","C23","1",0,32,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,33.3333333333333,"6","1"
"193","OBR","1061","1BOW.00.101","1499","Site A","215",0.12,546397.41,4685601.69,"STP","209","2",24,77,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,8.33333333333333,"2","1"
"194","OBR","1849","1BOW.27.101","4456","Site C","439",0.51,546408.41,4685643.95,"EU","02","1",6,18.2,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,3.92156862745098,"1","1"
"195","OBR","1815","1BOW.27.101","5475","Site A","474",1,546391.51,4685608.38,"EU","09","3",20.6,28.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,1,"5","1"
"196","OBR","1814","1BOW.27.101","5465","Site A","474",1,546391.51,4685608.38,"EU","09","2",15.2,20.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,2,"5","1"
"197","OBR","1906","1BOW.27.101","5943","Site C","458",0.5,546407.99,4685638.91,"EU","13A","4",70.6,73,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,4,"1","1"
"198","OBR","1900","1BOW.27.101","5949","Site C","457",1.03,546407.27,4685639.16,"EU","13","5",84.8,109.2,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,3.88349514563107,"1","1"
"199","OBR","1838","1BOW.27.101","4032","Site A","499",0.5,546401.93,4685613.23,"EU","30","5",59.2,66.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,53,106,"6","1"
"200","OBR","1825","1BOW.27.101","3443","Site A","480",1,546389.68,4685609.19,"EU","15","5",46,55,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,1,"3","1"
"201","OBR","1848","1BOW.27.101","4444","Site C","438",0.49,546407.42,4685644.27,"EU","01","1",9,18.25,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,3,6.12244897959184,"1","1"
"202","OBR","1841","1BOW.27.101","4062","Site A","500",0.5,546404.13,4685618.55,"EU","31","1",3.8,14.2,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,8,"3","1"
"203","OBR","1894","1BOW.27.101","5925","Site C","455",0.49,546410.25,4685639.9,"EU","12","2A",28.8,41.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,2.04081632653061,"2","1"
"204","OBR","1681","1BOW.27.101","3271","Site A","412",0.12,546397.85,4685616.68,"STP","B","1",0,16,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,16.6666666666667,"6","1"
"205","OBR","1899","1BOW.27.101","6027","Site C","457",1.03,546407.27,4685639.16,"EU","13","4",66,84.8,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,1.94174757281553,"1","1"
"206","OBR","1843","1BOW.27.101","4118","Site A","500",0.5,546404.13,4685618.55,"EU","31","3",23,27.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,6,12,"6","1"
"207","OBR","1761","1BOW.27.101","5285","Site A","473",1.49,546398.78,4685606.33,"EU","08","2",19.75,22.2,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,0.671140939597315,"1","1"
"208","OBR","1914","1BOW.27.101","4574","Site C","461",0.5,546412.83,4685652.23,"EU","15A","1",3.8,28.5,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,5,10,"2","1"
"209","OBR","1739","1BOW.27.101","4732","Site A","464",0.99,546387.41,4685603.08,"EU","02","3",25.4,46.2,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,1.01010101010101,"2","1"
"210","OBR","1889","1BOW.27.101","5880","Site C","454",0.99,546410.72,4685651.81,"EU","11","3",47.6,71.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,4.04040404040404,"1","1"
"211","OBR","1911","1BOW.27.101","6191","Site C","460",0.99,546412.7,4685651.49,"EU","15","2 (SE)",25,53,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,1.01010101010101,"1","1"
"212","OBR","1898","1BOW.27.101","5987","Site C","457",1.03,546407.27,4685639.16,"EU","13","2",15.8,64,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,6,5.8252427184466,"1","1"
"213","OBR","1769","1BOW.27.101","2682","Site A","476",1.25,546389.9,4685587.83,"EU","11","2",18.6,32.8,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,3.2,"4","1"
"214","OBR","1789","1BOW.27.101","3575","Site A","482",0.5,546389.01,4685587.68,"EU","17","2",19,43.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,3,6,"4","1"
"215","OBR","1902","1BOW.27.101","5969","Site C","457",1.03,546407.27,4685639.16,"EU","13","7",134.6,155.25,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,0.970873786407767,"1","1"
"216","OBR","1770","1BOW.27.101","2709","Site A","476",1.25,546389.9,4685587.83,"EU","11","3",32.8,46.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,3,2.4,"4","1"
"217","OBR","1835","1BOW.27.101","3973","Site A","499",0.5,546401.93,4685613.23,"EU","30","2",34,42.2,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,4,"2","1"
"218","OBR","1805","1BOW.27.101","3772","Site A","491",0.99,546393.37,4685597.65,"EU","26","3",24.4,63.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,3,3.03030303030303,"1","1"
"219","OBR","1904","1BOW.27.101","6043","Site C","458",0.5,546407.99,4685638.91,"EU","13A","2",21.8,41.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,4,8,"6","1"
"220","OBR","1870","1BOW.27.101","5591","Site C","447",0.5,546407.52,4685634.03,"EU","09A","2",23.8,49.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,12,24,"1","1"
"221","OBR","1727","1BOW.27.101","2100","Site A","470",1,546396.67,4685609.86,"EU","05","1A (Outside)",3.33,10,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,1,"1","1"
"222","OBR","1764","1BOW.27.101","5409","Site A","473",1.49,546398.78,4685606.33,"EU","08","4B",28,38,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,0.671140939597315,"1","1"
"223","OBR","1887","1BOW.27.101","5842","Site C","454",0.99,546410.72,4685651.81,"EU","11","1",4,14.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,1.01010101010101,"2","1"
"224","OBR","1828","1BOW.27.101","3500","Site A","480",1,546389.68,4685609.19,"EU","15","8",75.2,83.8,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,1,"3","1"
"225","OBR","965","1BOW.00.101","844","Site A","77",0.12,546392.86,4685589.41,"STP","78","1",0,34,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,5,41.6666666666667,"2","1"
"226","OBR","1862","1BOW.27.101","5518","Site C","444",0.97,546407.93,4685637.9,"EU","07","5",69.2,79.2,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,5,5.15463917525773,"4","1"
"227","OBR","1881","1BOW.27.101","5684","Site C","451",0.5,546408.53,4685635.24,"EU","09D","2",19,40.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,4,"3","1"
"228","OBR","1729","1BOW.27.101","2172","Site A","470",1,546396.67,4685609.86,"EU","05","2A (South)",10,19,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,3,3,"5","1"
"229","OBR","1753","1BOW.27.101","4997","Site A","472",1,546395.78,4685610.31,"EU","07","3",29.4,38.8,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,2,"1","1"
"230","OBR","1908","1BOW.27.101","6093","Site C","459",0.49,546409.32,4685640.27,"EU","14","2",8.6,37,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,9,18.3673469387755,"6","1"
"231","OBR","1738","1BOW.27.101","4698","Site A","464",0.99,546387.41,4685603.08,"EU","02","2",11.6,25.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,2.02020202020202,"1","1"
"232","OBR","1762","1BOW.27.101","5350","Site A","473",1.49,546398.78,4685606.33,"EU","08","3",22.2,30.6,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,1.34228187919463,"1","1"
"233","OBR","911","1BOW.00.101","541","Site A","88",0.12,546386.23,4685584.06,"STP","88","1",0,40,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,16.6666666666667,"2","1"
"234","OBR","1744","1BOW.27.101","4773","Site A","467",0.99,546394.58,4685600.05,"EU","03","1",3.8,25.8,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,1,1.01010101010101,"5","1"
"235","OBR","1726","1BOW.27.101","1997","Site A","463",1,546394.12,4685588.85,"EU","01","2",11.8,37.2,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,2,2,"1","1"
"236","OBR","1854","1BOW.27.101","4484","Site C","442",0.86,546409.64,4685643.69,"EU","05","1",17.2,40.4,"Architectural","Ceramics","Brick","Brick","unidentified brick",NA,NA,6,6.97674418604651,"4","1"
